phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
E4_AMYL_SCNDSYST	Secondary systemic amyloidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	103	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AMYL_SCNDSYST.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AMYL_SCNDSYST.gz
E4_ANTIDIU	Syndrome of inappropriate secretion of antidiuretic hormone	IV Endocrine, nutritional and metabolic diseases (E4_)	169	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ANTIDIU.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ANTIDIU.gz
E4_AROMAMINO	Disorders of aromatic amino-acid metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	111	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AROMAMINO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AROMAMINO.gz
E4_ATROTHY	Atrophy of thyroid (acquired)	IV Endocrine, nutritional and metabolic diseases (E4_)	50	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ATROTHY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ATROTHY.gz
E4_AUTOPOLYFAI	Autoimmune polyglandular failure	IV Endocrine, nutritional and metabolic diseases (E4_)	51	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AUTOPOLYFAI.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_AUTOPOLYFAI.gz
E4_CARBO	Other disorders of carbohydrate metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	167	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARBO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARBO.gz
E4_CARBONAS	Disorder of carbohydrate metabolism, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	116	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARBONAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARBONAS.gz
E4_CARCISDR	Carcinoid syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	305	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARCISDR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CARCISDR.gz
E4_CONGEIOD	Congenital iodine-deficiency syndrome/hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	1101	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CONGEIOD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CONGEIOD.gz
E4_CUSHING	Cushing syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	391	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CUSHING.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_CUSHING.gz
E4_DELPUB	Delayed puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	310	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DELPUB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DELPUB.gz
E4_DIABINSIPIDUS	Diabetes insipidus	IV Endocrine, nutritional and metabolic diseases (E4_)	315	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DIABINSIPIDUS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DIABINSIPIDUS.gz
E4_DISPUB	Disorders of puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	585	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DISPUB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DISPUB.gz
E4_DYSPOLYGL	Polyglandular dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	87	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DYSPOLYGL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_DYSPOLYGL.gz
E4_ENDINOTH	Disorders of endocrine glands in diseases classified elsewhere	IV Endocrine, nutritional and metabolic diseases (E4_)	61	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDINOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDINOTH.gz
E4_ENDODIS	Other endocrine disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	2056	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDODIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDODIS.gz
E4_ENDODISNAS	Endocrine disorders, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	721	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDODISNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDODISNAS.gz
E4_ENDOGLAND	Disorders of other endocrine glands	IV Endocrine, nutritional and metabolic diseases (E4_)	21279	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDOGLAND.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDOGLAND.gz
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	5016	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDOMETPOSTOP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_ENDOMETPOSTOP.gz
E4_FE_DEF	Iron deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	787	467142	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FE_DEF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FE_DEF.gz
E4_FH	Familial hypercholesterolemia	IV Endocrine, nutritional and metabolic diseases (E4_)	6545	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FH.gz
E4_FH_IHD	Familial hypercholesterolemia, with ischemic heart disease	IV Endocrine, nutritional and metabolic diseases (E4_)	3596	416260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FH_IHD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FH_IHD.gz
E4_FLUIDELECTRO	Other disorders of fluid, electrolyte and acid-base balance	IV Endocrine, nutritional and metabolic diseases (E4_)	13550	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDELECTRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDELECTRO.gz
E4_FLUIDELECTRONAS	Other disorders of electrolyte and fluid balance, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	307	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDELECTRONAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDELECTRONAS.gz
E4_FLUIDOVER	Fluid overload	IV Endocrine, nutritional and metabolic diseases (E4_)	96	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDOVER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_FLUIDOVER.gz
E4_GILBERT	Gilbert syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	259	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GILBERT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GILBERT.gz
E4_GLUCOPANCREAS	Other disorders of glucose regulation and pancreatic internal secretion	IV Endocrine, nutritional and metabolic diseases (E4_)	3387	496961	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GLUCOPANCREAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GLUCOPANCREAS.gz
E4_GOITREDIFF	Nontoxic diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	1147	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITREDIFF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITREDIFF.gz
E4_GOITREMULTINOD	Nontoxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	8337	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITREMULTINOD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITREMULTINOD.gz
E4_GOITRENAS	Other and/or unspecified nontoxic goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	3151	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITRENAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITRENAS.gz
E4_GOITRENOD	Nontoxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	2775	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITRENOD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GOITRENOD.gz
E4_GRAVES_OPHT_STRICT	Graves ophthalmopathy, strict	IV Endocrine, nutritional and metabolic diseases (E4_)	753	499595	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GRAVES_OPHT_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GRAVES_OPHT_STRICT.gz
E4_GRAVES_STRICT	Graves disease, strict definition	IV Endocrine, nutritional and metabolic diseases (E4_)	3962	496386	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GRAVES_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_GRAVES_STRICT.gz
E4_HYPERALDO	Hyperaldosteronism	IV Endocrine, nutritional and metabolic diseases (E4_)	931	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALDO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALDO.gz
E4_HYPERALI	Other hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	107	468693	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALI.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALI.gz
E4_HYPERALISEQ	Sequelae of hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	56	468693	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALISEQ.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERALISEQ.gz
E4_HYPERCHOL	Pure hypercholesterolaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	42985	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERCHOL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERCHOL.gz
E4_HYPERCHYLO	Hyperchylomicronaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	70	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERCHYLO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERCHYLO.gz
E4_HYPERGLYCER	Pure hyperglyceridaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	789	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERGLYCER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERGLYCER.gz
E4_HYPERKALAEMIA	Hyperkalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	2019	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERKALAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERKALAEMIA.gz
E4_HYPERLIPMIX	Mixed hyperlipidaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	1495	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERLIPMIX.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERLIPMIX.gz
E4_HYPERLIPNAS	Hyperlipidaemia, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	17615	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERLIPNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERLIPNAS.gz
E4_HYPEROSMHNAT	Hyperosmolality and hypernatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	455	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPEROSMHNAT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPEROSMHNAT.gz
E4_HYPERPARA	Hyperparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	7591	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPARA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPARA.gz
E4_HYPERPIT	Hyperfunction of pituitary gland	IV Endocrine, nutritional and metabolic diseases (E4_)	1917	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPIT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPIT.gz
E4_HYPERPITNAS	Hyperfunction of pituitary gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	58	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPITNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPITNAS.gz
E4_HYPERPRO	Hyperprolactinaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	1330	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPRO.gz
E4_HYPERPRO_ADVERSE	Hyperprolactinaemia, drug-induced	IV Endocrine, nutritional and metabolic diseases (E4_)	196	500152	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPRO_ADVERSE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERPRO_ADVERSE.gz
E4_HYPERURI	Hyperuricaemia without signs of inflammatory arthritis and tophaceous disease	IV Endocrine, nutritional and metabolic diseases (E4_)	157	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERURI.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPERURI.gz
E4_HYPOCOMA	Nondiabetic hypoglycaemic coma	IV Endocrine, nutritional and metabolic diseases (E4_)	143	496961	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOCOMA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOCOMA.gz
E4_HYPODRUG	Drug-induced hypoglycaemia without coma	IV Endocrine, nutritional and metabolic diseases (E4_)	575	496961	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPODRUG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPODRUG.gz
E4_HYPOKALAEMIA	Hypokalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	4638	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOKALAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOKALAEMIA.gz
E4_HYPOOSMNAT	Hypo-osmolality and hyponatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	7130	420066	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOOSMNAT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOOSMNAT.gz
E4_HYPOPARA	Hypoparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	1249	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOPARA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOPARA.gz
E4_HYPOPIT	Hypopituitarism	IV Endocrine, nutritional and metabolic diseases (E4_)	2665	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOPIT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOPIT.gz
E4_HYPOTHALDYSF	Hypothalamic dysfunction, including iatrogenic, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	67	479069	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOTHALDYSF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYPOTHALDYSF.gz
E4_HYTHYPOSTINF	Postinfectious hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	199	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHYPOSTINF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHYPOSTINF.gz
E4_HYTHYSUBS	Hypothyroidism due to medicaments and other exogenous substances	IV Endocrine, nutritional and metabolic diseases (E4_)	367	424208	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHYSUBS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHYSUBS.gz
E4_HYTHY_AI_DX	Hypothyroidism, autoimmune, DX-based	IV Endocrine, nutritional and metabolic diseases (E4_)	133	499660	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHY_AI_DX.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_E4_HYTHY_AI_DX.gz
